Time [s],Channel 0,Channel 1
0.602444583,0,1
0.602444750,0,0
0.602444833,0,1
0.602444917,0,0
0.602445000,0,1
0.602445083,0,0
0.602445250,0,1
0.602445333,0,0
0.602445417,0,1
0.602445583,0,0
0.602445750,0,1
0.602445833,0,0
0.602445917,0,1
0.602446000,0,0
0.602446083,0,1
0.602446250,0,0
0.602446417,0,1
0.602446500,0,0
0.602446583,0,1
0.602446750,0,0
0.602446833,0,1
0.602446917,0,0
0.602447083,0,1
0.602447167,0,0
0.602447250,0,1
0.602447417,0,0
0.602447500,0,1
0.602447583,0,0
0.602447667,0,1
0.602447750,0,0
0.602447833,0,1
0.602447917,0,0
0.602448083,0,1
0.602448250,0,0
0.602448417,0,1
0.602448500,0,0
0.602448583,0,1
0.602448667,0,0
0.602448750,0,1
0.602448833,0,0
0.602448917,0,1
0.602449000,0,0
0.602449083,0,1
0.602449167,0,0
0.602449250,0,1
0.602449417,0,0
0.602449583,0,1
0.602449750,0,0
0.602449833,0,1
0.602449917,0,0
0.602450000,0,1
0.602450083,0,0
0.602450250,0,1
0.602450333,0,0
0.602450417,0,1
0.602450583,0,0
0.602450667,0,1
0.602450750,0,0
0.602450833,0,1
0.602450917,0,0
0.602451083,0,1
0.602451167,0,0
0.602451250,0,1
0.602451333,0,0
0.602451417,0,1
0.602451500,0,0
0.602451583,0,1
0.602451667,0,0
0.602451750,0,1
0.602451917,0,0
0.602452083,0,1
0.602452167,0,0
0.602452250,0,1
0.602452333,0,0
0.602452417,0,1
0.602452583,0,0
0.602452667,0,1
0.602452750,0,0
0.602452917,0,1
0.602453000,0,0
0.602453083,0,1
0.602453250,0,0
0.602453417,0,1
0.602453500,0,0
0.602453583,0,1
0.602453750,0,0
0.602453917,0,1
0.602454083,0,0
0.602454167,0,1
0.602454250,0,0
0.602454333,0,1
0.602454417,0,0
0.602454583,0,1
0.602454667,0,0
0.602454750,0,1
0.602454917,0,0
0.602455083,0,1
0.602455167,0,0
0.602455250,0,1
0.602455333,0,0
0.602455417,0,1
0.602455583,0,0
0.602455750,0,1
0.602455917,0,0
0.602456083,0,1
0.602456250,0,0
0.602456417,0,1
0.602456583,0,0
0.602456667,0,1
0.602456750,0,0
0.602456917,0,1
0.602457000,0,0
0.602457083,0,1
0.602457250,0,0
0.602457333,0,1
0.602457417,0,0
0.602457500,0,1
0.602457583,0,0
0.602457750,0,1
0.602457917,0,0
0.602458000,0,1
0.602458083,0,0
0.602458250,0,1
0.602458417,0,0
0.602458500,0,1
0.602458583,0,0
0.602458667,0,1
0.602458750,0,0
0.602458917,0,1
0.602459000,0,0
0.602459083,0,1
0.602459167,0,0
0.602459250,0,1
0.602459333,0,0
0.602459417,0,1
0.602459583,0,0
0.602459667,0,1
0.602459750,0,0
0.602459833,0,1
0.602459917,0,0
0.602460083,0,1
0.602460250,0,0
0.602460417,0,1
0.602460583,0,0
0.602460750,0,1
0.602460917,0,0
0.602461000,0,1
0.602461083,0,0
0.602461167,0,1
0.602461250,0,0
0.602461417,0,1
0.602461583,0,0
0.602461667,0,1
0.602461750,0,0
0.602461917,0,1
0.602462083,0,0
0.602462167,0,1
0.602462250,0,0
0.602462417,0,1
0.602462500,0,0
0.602462583,0,1
0.602462750,0,0
0.602462833,0,1
0.602462917,0,0
0.602463000,0,1
0.602463083,0,0
0.602463250,0,1
0.602463417,0,0
0.602463583,0,1
0.602463667,0,0
0.602463750,0,1
0.602463833,0,0
0.602463917,0,1
0.602464083,0,0
0.602464167,0,1
0.602464250,0,0
0.602464333,0,1
0.602464417,0,0
0.602464583,0,1
0.602464750,0,0
0.602464833,0,1
0.602464917,0,0
0.602465083,0,1
0.602465167,0,0
0.602465250,0,1
0.602465417,0,0
0.602465500,0,1
0.602465583,0,0
0.602465667,0,1
0.602465750,0,0
0.602465917,0,1
0.602466083,0,0
0.602466250,0,1
0.602466417,0,0
0.602466500,0,1
0.602466583,0,0
0.602466667,0,1
0.602466750,0,0
0.602466917,0,1
0.602467000,0,0
0.602467083,0,1
0.602467167,0,0
0.602467250,0,1
0.602467333,0,0
0.602467417,0,1
0.602467583,0,0
0.602467667,0,1
0.602467750,0,0
0.602467833,0,1
0.602467917,0,0
0.602468083,0,1
0.602468167,0,0
0.602468250,0,1
0.602468333,0,0
0.602468417,0,1
0.602468583,0,0
0.602468667,0,1
0.602468750,0,0
0.602468917,0,1
0.602469000,0,0
0.602469083,0,1
0.602469250,0,0
0.602469417,0,1
0.602469583,0,0
0.602469667,0,1
0.602469750,0,0
0.602469833,0,1
0.602469917,0,0
0.602470083,0,1
0.602470167,0,0
0.602470250,0,1
0.602470333,0,0
0.602470417,0,1
0.602470500,0,0
0.602470583,0,1
0.602470750,0,0
0.602470833,0,1
0.602470917,0,0
0.602471000,0,1
0.602471083,0,0
0.602471167,0,1
0.602471250,0,0
0.602471417,0,1
0.602471500,0,0
0.602471583,0,1
0.602471750,0,0
0.602471833,0,1
0.602471917,0,0
0.602472083,0,1
0.602472250,0,0
0.602472333,0,1
0.602472417,0,0
0.602472500,0,1
0.602472583,0,0
0.602472750,0,1
0.602472833,0,0
0.602472917,0,1
0.602473083,0,0
0.602473250,0,1
0.602473417,0,0
0.602473500,0,1
0.602473583,0,0
0.602473750,0,1
0.602473917,0,0
0.602474000,0,1
0.602474083,0,0
0.602474167,0,1
0.602474250,0,0
0.602474333,0,1
0.602474417,0,0
0.602474500,0,1
0.602474583,0,0
0.602474750,0,1
0.602474833,0,0
0.602474917,0,1
0.602475000,0,0
0.602475083,0,1
0.602475250,0,0
0.602475417,0,1
0.602475500,0,0
0.602475583,0,1
0.602475750,0,0
0.602475917,0,1
0.602476000,0,0
0.602476083,0,1
0.602476167,0,0
0.602476250,0,1
0.602476333,0,0
0.602476417,0,1
0.602476500,0,0
0.602476583,0,1
0.602476750,0,0
0.602476833,0,1
0.602476917,0,0
0.602477083,0,1
0.602477167,0,0
0.602477250,0,1
0.602477417,0,0
0.602477583,0,1
0.602477750,0,0
0.602477833,0,1
0.602477917,0,0
0.602478083,0,1
0.602478167,0,0
0.602478250,0,1
0.602478333,0,0
0.602478417,0,1
0.602478583,0,0
0.602478750,0,1
0.602478833,0,0
0.602478917,0,1
0.602479000,0,0
0.602479083,0,1
0.602479167,0,0
0.602479250,0,1
0.602479417,0,0
0.602479583,0,1
0.602479750,0,0
0.602479917,0,1
0.602480000,0,0
0.602480083,0,1
0.602480167,0,0
0.602480250,0,1
0.602480333,0,0
0.602480417,0,1
0.602480500,0,0
0.602480583,0,1
0.602480750,0,0
0.602480833,0,1
0.602480917,0,0
0.602481000,0,1
0.602481083,0,0
0.602481167,0,1
0.602481250,0,0
0.602481417,0,1
0.602481583,0,0
0.602481667,0,1
0.602481750,0,0
0.602481833,0,1
0.602481917,0,0
0.602482083,0,1
0.602482167,0,0
0.602482250,0,1
0.602482333,0,0
0.602482417,0,1
0.602482500,0,0
0.602482583,0,1
0.602482667,0,0
0.602482750,0,1
0.602482917,0,0
0.602483000,0,1
0.602483083,0,0
0.602483167,0,1
0.602483250,0,0
0.602483333,0,1
0.602483417,0,0
0.602483500,0,1
0.602483583,0,0
0.602483667,0,1
0.602483750,0,0
0.602483833,0,1
0.602483917,0,0
0.602484000,0,1
0.602484083,0,0
0.602484167,0,1
0.602484250,0,0
0.602484333,0,1
0.602484417,0,0
0.602484583,0,1
0.602484667,0,0
0.602484750,0,1
0.602484833,0,0
0.602484917,0,1
0.602485000,0,0
0.602485083,0,1
0.602485167,0,0
0.602485250,0,1
0.602485417,0,0
0.602485500,0,1
0.602485583,0,0
0.602485750,0,1
0.602485917,0,0
0.602486000,0,1
0.602486083,0,0
0.602486250,0,1
0.602486333,0,0
0.602486417,0,1
0.602486500,0,0
0.602486583,0,1
0.602486750,0,0
0.602486917,0,1
0.602487083,0,0
0.602487167,0,1
0.602487250,0,0
0.602487417,0,1
0.602487583,0,0
0.602487750,0,1
0.602487833,0,0
0.602487917,0,1
0.602488083,0,0
0.602488167,0,1
0.602488250,0,0
0.602488417,0,1
0.602488500,0,0
0.602488583,0,1
0.602488667,0,0
0.602488750,0,1
0.602488917,0,0
0.602489083,0,1
0.602489167,0,0
0.602489250,0,1
0.602489333,0,0
0.602489417,0,1
0.602489583,0,0
0.602489750,0,1
0.602489917,0,0
0.602490083,0,1
0.602490250,0,0
0.602490417,0,1
0.602490583,0,0
0.602490667,0,1
0.602490750,0,0
0.602490833,0,1
0.602490917,0,0
0.602491000,0,1
0.602491083,0,0
0.602491250,0,1
0.602491417,0,0
0.602491583,0,1
0.602491917,0,0
0.602492000,0,1
0.602492083,0,0
0.602492250,0,1
0.602492417,0,0
0.602492583,0,1
0.602492750,0,0
0.602492833,0,1
0.602492917,0,0
0.602493000,0,1
0.602493083,0,0
0.602493167,0,1
0.602493250,0,0
0.602493333,0,1
0.602493417,0,0
0.602493583,0,1
0.602493917,0,0
0.602494000,0,1
0.602494083,0,0
0.602494250,0,1
0.602494417,0,0
0.602494500,0,1
0.602494667,0,0
0.602494833,0,1
0.602494917,0,0
0.602495000,0,1
0.602495083,0,0
0.602495250,0,1
0.602495333,1,1
0.602495500,1,0
0.602495583,1,1
0.602495750,1,0
0.602495917,1,1
0.602496083,1,0
0.602496583,1,1
0.602496750,1,0
0.602496917,1,1
0.602497250,1,0
0.602497583,1,1
0.602497917,1,0
0.602498083,1,1
0.602498250,1,0
0.602498750,1,1
0.602499083,1,0
0.602499250,1,1
0.602499417,1,0
0.602499667,1,1
0.602500250,1,0
0.602500333,1,1
0.602500417,1,0
0.602501000,1,1
0.602501250,1,0
0.602501417,1,1
0.602501750,1,0
0.602501917,1,1
0.602503000,1,0
0.602503917,1,1
0.602504417,1,0
0.602504917,1,1
0.602505083,1,0
0.602505333,1,1
0.602505417,1,0
0.602505583,1,1
0.602506583,1,0
0.602506917,1,1
0.602507250,1,0
0.602507583,1,1
0.602507750,1,0
0.602510250,1,1
0.602510417,1,0
0.602510917,1,1
0.602511083,1,0
0.602511583,1,1
0.602511917,1,0
0.602512167,1,1
0.602512417,1,0
0.602512667,1,1
0.602512750,1,0
0.602513583,1,1
0.602513750,1,0
0.602514250,1,1
0.602514417,1,0
0.602514750,1,1
0.602514917,1,0
0.602515750,1,1
0.602515917,1,0
0.602516083,1,1
0.602516250,1,0
0.602516750,1,1
0.602516833,1,0
0.602516917,1,1
0.602517417,1,0
0.602517667,1,1
0.602517917,1,0
0.602518083,1,1
0.602518167,1,0
0.602518250,1,1
0.602518417,1,0
0.602518583,1,1
0.602519083,1,0
0.602519583,1,1
0.602519750,1,0
0.602520083,1,1
0.602520417,1,0
0.602520500,1,1
0.602520583,1,0
0.602520667,1,1
0.602520750,1,0
0.602520917,1,1
0.602521250,1,0
0.602521667,1,1
0.602521750,1,0
0.602521917,1,1
0.602522000,1,0
0.602522083,1,1
0.602522417,1,0
0.602522583,1,1
0.602522750,1,0
0.602522917,1,1
0.602523083,1,0
0.602523333,1,1
0.602523583,1,0
0.602523833,1,1
0.602523917,1,0
0.602524000,1,1
0.602524167,1,0
0.602524250,1,1
0.602524583,1,0
0.602524667,1,1
0.602524750,1,0
0.602525250,1,1
0.602525417,1,0
0.602525583,1,1
0.602525667,1,0
0.602526083,1,1
0.602526417,1,0
0.602526583,1,1
0.602526917,1,0
0.602527250,1,1
0.602527583,1,0
0.602527750,1,1
0.602528083,1,0
0.602528167,1,1
0.602528250,1,0
0.602528583,1,1
0.602529083,1,0
0.602529250,1,1
0.602529417,1,0
0.602529750,1,1
0.602530000,1,0
0.602530083,1,1
0.602530417,1,0
0.602530583,1,1
0.602530750,1,0
0.602530917,1,1
0.602531000,1,0
0.602531083,1,1
0.602531417,1,0
0.602531583,1,1
0.602531917,1,0
0.602532000,1,1
0.602532083,1,0
0.602532250,1,1
0.602532417,1,0
0.602533583,1,1
0.602533833,1,0
0.602534000,1,1
0.602534083,1,0
0.602534167,1,1
0.602534250,1,0
0.602534417,1,1
0.602534500,1,0
0.602534583,1,1
0.602534917,1,0
0.602535417,1,1
0.602535750,1,0
0.602535833,1,1
0.602535917,1,0
0.602536333,1,1
0.602536417,1,0
0.602536583,1,1
0.602536750,1,0
0.602537417,1,1
0.602537583,1,0
0.602537750,1,1
0.602537917,1,0
0.602538250,1,1
0.602538583,1,0
0.602538750,1,1
0.602538833,1,0
0.602538917,1,1
0.602539583,1,0
0.602539917,1,1
0.602540583,1,0
0.602540750,1,1
0.602540917,1,0
0.602541083,1,1
0.602541333,1,0
0.602541417,1,1
0.602541583,1,0
0.602541750,1,1
0.602541917,1,0
0.602542250,1,1
0.602542917,1,0
0.602543000,1,1
0.602543083,1,0
0.602543417,1,1
0.602543667,1,0
0.602543750,1,1
0.602543833,1,0
0.602543917,1,1
0.602544250,1,0
0.602544417,1,1
0.602544750,1,0
0.602544917,1,1
0.602545083,1,0
0.602545250,1,1
0.602545417,1,0
0.602546083,1,1
0.602546167,1,0
0.602546250,1,1
0.602546417,1,0
0.602546583,1,1
0.602546917,1,0
0.602547000,1,1
0.602547083,1,0
0.602548583,1,1
0.602548833,1,0
0.602549000,1,1
0.602549583,1,0
0.602549750,1,1
0.602550083,1,0
0.602550583,1,1
0.602551083,1,0
0.602551583,1,1
0.602551750,1,0
0.602551917,1,1
0.602552083,1,0
0.602552417,1,1
0.602552583,1,0
0.602553083,1,1
0.602553417,1,0
0.602554750,1,1
0.602554917,1,0
0.602555167,1,1
0.602555250,1,0
0.602555750,1,1
0.602555917,1,0
0.602556167,1,1
0.602556333,1,0
0.602556750,1,1
0.602557083,1,0
0.602557333,1,1
0.602558083,1,0
0.602558917,1,1
0.602559333,1,0
0.602559667,1,1
0.602559917,1,0
0.602560667,1,1
0.602560833,1,0
0.602561000,1,1
0.602561167,1,0
0.602561833,1,1
0.602562083,1,0
0.602564333,1,1
0.602564500,1,0
0.602568000,1,1
0.602568167,1,0
0.602569167,1,1
0.602569333,1,0
0.602570167,1,1
0.602570500,1,0
0.602574333,1,1
0.602574833,1,0
0.602576667,1,1
0.602576833,1,0
0.602579833,1,1
0.602580417,1,0
0.602581833,1,1
0.602582500,1,0
0.602583167,1,1
0.602583333,1,0
0.602584000,1,1
0.602584167,1,0
0.602584333,1,1
0.602584500,1,0
0.602585000,1,1
0.602585167,1,0
0.602585333,1,1
0.602585500,1,0
0.602585583,1,1
0.602586000,1,0
0.602586833,1,1
0.602587000,1,0
0.602587833,1,1
0.602588167,1,0
0.602588250,1,1
0.602588417,1,0
0.602590000,1,1
0.602590167,1,0
0.602590500,1,1
0.602590667,1,0
0.602590833,1,1
0.602590917,1,0
0.602591167,1,1
0.602591333,1,0
0.602591500,1,1
0.602591667,1,0
0.602591750,1,1
0.602592583,1,0
0.602593083,1,1
0.602593333,1,0
0.602593500,1,1
0.602593667,1,0
0.602593833,1,1
0.602594000,1,0
0.602594583,1,1
0.602594750,1,0
0.602595000,1,1
0.602595250,1,0
0.602595917,1,1
0.602596083,1,0
0.602596833,1,1
0.602597000,1,0
0.602597167,1,1
0.602597250,1,0
0.602597750,1,1
0.602598083,1,0
0.602598667,1,1
0.602598833,1,0
0.602598917,1,1
0.602599833,1,0
0.602600000,1,1
0.602600167,1,0
0.602600750,1,1
0.602600917,1,0
0.602601917,1,1
0.602602083,1,0
0.602602917,1,1
0.602603250,1,0
0.602603500,1,1
0.602604083,1,0
0.602604333,1,1
0.602604500,1,0
0.602604667,1,1
0.602604750,1,0
0.602605000,1,1
0.602605250,1,0
0.602605500,1,1
0.602605667,1,0
0.602606083,1,1
0.602606500,1,0
0.602606667,1,1
0.602606917,1,0
0.602607167,1,1
0.602607583,1,0
0.602609417,1,1
0.602609917,1,0
0.602610000,1,1
0.602610167,1,0
0.602610417,1,1
0.602610583,1,0
0.602611417,1,1
0.602612083,1,0
0.602612167,1,1
0.602612333,1,0
0.602612500,1,1
0.602612750,1,0
0.602613750,1,1
0.602614083,1,0
0.602614583,1,1
0.602614833,1,0
0.602615167,1,1
0.602615333,1,0
0.602615500,1,1
0.602615667,1,0
0.602615917,1,1
0.602616083,1,0
0.602616333,1,1
0.602616417,1,0
0.602616667,1,1
0.602616833,1,0
0.602617500,1,1
0.602617583,1,0
0.602618083,1,1
0.602618250,1,0
0.602618583,1,1
0.602618750,1,0
0.602619000,1,1
0.602619250,1,0
0.602619583,1,1
0.602619750,1,0
0.602620000,1,1
0.602620083,1,0
0.602620417,1,1
0.602620583,1,0
0.602620750,1,1
0.602620917,1,0
0.602621250,1,1
0.602621667,1,0
0.602621750,1,1
0.602621917,1,0
0.602622167,1,1
0.602622750,1,0
0.602623000,1,1
0.602623167,1,0
0.602623417,1,1
0.602623750,1,0
0.602624000,1,1
0.602624750,1,0
0.602625250,1,1
0.602625417,1,0
0.602625667,1,1
0.602625750,1,0
0.602626083,1,1
0.602626250,1,0
0.602626500,1,1
0.602626583,1,0
0.602627833,1,1
0.602627917,1,0
0.602628333,1,1
0.602628500,1,0
0.602629250,1,1
0.602629417,1,0
0.602629667,1,1
0.602629917,1,0
0.602630167,1,1
0.602630250,1,0
0.602630500,1,1
0.602630667,1,0
0.602631750,1,1
0.602632250,1,0
0.602632500,1,1
0.602632667,1,0
0.602632833,1,1
0.602633250,1,0
0.602633667,1,1
0.602634000,1,0
0.602634167,1,1
0.602634917,1,0
0.602635000,1,1
0.602635167,1,0
0.602635667,1,1
0.602635833,1,0
0.602636500,1,1
0.602636667,1,0
0.602637333,1,1
0.602637917,1,0
0.602638167,1,1
0.602638667,1,0
0.602639000,1,1
0.602639167,1,0
0.602639333,1,1
0.602639583,1,0
0.602640167,1,1
0.602640333,1,0
0.602640833,1,1
0.602641000,1,0
0.602644833,1,1
0.602645000,1,0
0.607844583,1,1
0.607844750,1,0
0.607849583,1,1
0.607849833,1,0
0.607859250,1,1
0.607860250,1,0
0.607861750,1,1
0.607862750,1,0
0.607867917,1,1
0.607868083,1,0
0.607880250,1,1
0.607880417,1,0
0.607882750,1,1
0.607883750,1,0
0.607912333,1,1
0.607912417,1,0
0.607913417,1,1
0.607913583,1,0
0.607916250,1,1
0.607916417,1,0
0.607917583,1,1
0.607917750,1,0
0.607918083,1,1
0.607918250,1,0
0.607919083,1,1
0.607919250,1,0
0.607919583,1,1
0.607920083,1,0
0.607920583,1,1
0.607921167,1,0
0.607921750,1,1
0.607921917,1,0
0.607922083,1,1
0.607922250,1,0
0.607922917,1,1
0.607923167,1,0
0.607923250,1,1
0.607923333,1,0
0.607923417,1,1
0.607923583,1,0
0.607923667,1,1
0.607923750,1,0
0.607923917,1,1
0.607924250,1,0
0.607924333,1,1
0.607924417,1,0
0.607924500,1,1
0.607924583,1,0
0.607924667,1,1
0.607924750,1,0
0.607924833,1,1
0.607924917,1,0
0.607925083,1,1
0.607925417,1,0
0.607925583,1,1
0.607925667,1,0
0.607925750,1,1
0.607925917,1,0
0.607926000,1,1
0.607926083,1,0
0.607926250,1,1
0.607926417,1,0
0.607926500,1,1
0.607926583,1,0
0.607926667,1,1
0.607926750,1,0
0.607926917,1,1
0.607927000,1,0
0.607927083,1,1
0.607927167,1,0
0.607927250,1,1
0.607927333,1,0
0.607927417,1,1
0.607927500,1,0
0.607927583,1,1
0.607927667,1,0
0.607927750,1,1
0.607927833,1,0
0.607927917,1,1
0.607928000,1,0
0.607928083,1,1
0.607928250,1,0
0.607928333,1,1
0.607928417,1,0
0.607928500,1,1
0.607928583,1,0
0.607928750,1,1
0.607928833,1,0
0.607928917,1,1
0.607929083,1,0
0.607929167,1,1
0.607929250,0,0
0.607929333,0,1
0.607929417,0,0
0.607929583,0,1
0.607929750,0,0
0.607929833,0,1
0.607929917,0,0
0.607930083,0,1
0.607930250,0,0
0.607930333,0,1
0.607930500,0,0
0.607930583,0,1
0.607930750,0,0
0.607930833,0,1
0.607930917,0,0
0.607931000,0,1
0.607931083,0,0
0.607931167,0,1
0.607931250,0,0
0.607931333,0,1
0.607931500,0,0
0.607931667,0,1
0.607931750,0,0
0.607931833,0,1
0.607932000,0,0
0.607932083,0,1
0.607932167,0,0
0.607932250,0,1
0.607932333,0,0
0.607932417,0,1
0.607932500,0,0
0.607932583,0,1
0.607932667,0,0
0.607932833,0,1
0.607933000,0,0
0.607933167,0,1
0.607933250,0,0
0.607933333,0,1
0.607933500,0,0
0.607933583,0,1
0.607933667,0,0
0.607933750,0,1
0.607933833,0,0
0.607933917,0,1
0.607934000,0,0
0.607934083,0,1
0.607934167,0,0
0.607934333,0,1
0.607934417,0,0
0.607934500,0,1
0.607934583,0,0
0.607934667,0,1
0.607934833,0,0
0.607935000,0,1
0.607935083,0,0
0.607935167,0,1
0.607935333,0,0
0.607935500,0,1
0.607935667,0,0
0.607935750,0,1
0.607935833,0,0
0.607935917,0,1
0.607936000,0,0
0.607936167,0,1
0.607936250,0,0
0.607936333,0,1
0.607936500,0,0
0.607936833,0,1
0.607937000,0,0
0.607937333,0,1
0.607937583,0,0
0.607937917,0,1
0.607938000,0,0
0.607938167,0,1
0.607938500,0,0
0.607938667,0,1
0.607938833,0,0
0.607939833,0,1
0.607940000,0,0
0.607940333,0,1
0.607940417,0,0
0.607940500,0,1
0.607940583,0,0
0.607940750,0,1
0.607940833,0,0
0.607941167,0,1
0.607941250,0,0
0.607941917,0,1
0.607942000,0,0
0.607942333,0,1
0.607942500,0,0
0.607942833,0,1
0.607942917,0,0
0.607943083,0,1
0.607943167,0,0
0.607943833,0,1
0.607944000,0,0
0.607944167,0,1
0.607944250,0,0
0.607944333,0,1
0.607944500,0,0
0.607944667,0,1
0.607944750,0,0
0.607944833,0,1
0.607944917,0,0
0.607945000,0,1
0.607945167,0,0
0.607945333,0,1
0.607945417,0,0
0.607945500,0,1
0.607945667,0,0
0.607945833,0,1
0.607946000,0,0
0.607946417,0,1
0.607946500,0,0
0.607946667,0,1
0.607946833,0,0
0.607947000,0,1
0.607947083,0,0
0.607947167,0,1
0.607947250,0,0
0.607947333,0,1
0.607947417,0,0
0.607947500,0,1
0.607947667,0,0
0.607947750,0,1
0.607947833,0,0
0.607948000,0,1
0.607948167,0,0
0.607948333,0,1
0.607948417,0,0
0.607948500,0,1
0.607948667,0,0
0.607948750,0,1
0.607948833,0,0
0.607948917,0,1
0.607949000,0,0
0.607949167,0,1
0.607949250,0,0
0.607949333,0,1
0.607949417,0,0
0.607949500,0,1
0.607949583,0,0
0.607949667,0,1
0.607949750,0,0
0.607949833,0,1
0.607950000,0,0
0.607950167,0,1
0.607950333,0,0
0.607950417,0,1
0.607950500,0,0
0.607950583,0,1
0.607950667,0,0
0.607950750,0,1
0.607950833,0,0
0.607951000,0,1
0.607951167,0,0
0.607951250,0,1
0.607951333,0,0
0.607951500,0,1
0.607951583,0,0
0.607951667,0,1
0.607951833,0,0
0.607951917,0,1
0.607952000,0,0
0.607952083,0,1
0.607952167,0,0
0.607952250,0,1
0.607952333,0,0
0.607952417,0,1
0.607952500,0,0
0.607952583,0,1
0.607952667,0,0
0.607952833,0,1
0.607952917,0,0
0.607953000,0,1
0.607953083,0,0
0.607953167,0,1
0.607953250,0,0
0.607953333,0,1
0.607953417,0,0
0.607953500,0,1
0.607953667,0,0
0.607953833,0,1
0.607954000,0,0
0.607954083,0,1
0.607954167,0,0
0.607954333,0,1
0.607954417,0,0
0.607954500,0,1
0.607954667,0,0
0.607954750,0,1
0.607954833,0,0
0.607955000,0,1
0.607955167,0,0
0.607955333,0,1
0.607955417,0,0
0.607955500,0,1
0.607955583,0,0
0.607955667,0,1
0.607955750,0,0
0.607955833,0,1
0.607955917,0,0
0.607956000,0,1
0.607956083,0,0
0.607956167,0,1
0.607956333,0,0
0.607956417,0,1
0.607956500,0,0
0.607956750,0,1
0.607956833,0,0
0.607956917,0,1
0.607957000,0,0
0.607957083,0,1
0.607957167,0,0
0.607957250,0,1
0.607957333,0,0
0.607957500,0,1
0.607957583,0,0
0.607957667,0,1
0.607957917,0,0
0.607958083,0,1
0.607958250,0,0
0.607958333,0,1
0.607958417,0,0
0.607958500,0,1
0.607958583,0,0
0.607958667,0,1
0.607958833,0,0
0.607958917,0,1
0.607959000,0,0
0.607959083,0,1
0.607959167,0,0
0.607959250,0,1
0.607959333,0,0
0.607959417,0,1
0.607959500,0,0
0.607959667,0,1
0.607959750,0,0
0.607959833,0,1
0.607960083,0,0
0.607960250,0,1
0.607960333,0,0
0.607960417,0,1
0.607960500,0,0
0.607960750,0,1
0.607960833,0,0
0.607960917,0,1
0.607961000,0,0
0.607961083,0,1
0.607961167,0,0
0.607961417,0,1
0.607961500,0,0
0.607961583,0,1
0.607961667,0,0
0.607961750,0,1
0.607961833,0,0
0.607961917,0,1
0.607962000,0,0
0.607962250,0,1
0.607962333,0,0
0.607962417,0,1
0.607962500,0,0
0.607962583,0,1
0.607962667,0,0
0.607962750,0,1
0.607962833,0,0
0.607963083,0,1
0.607963167,0,0
0.607963250,0,1
0.607963333,0,0
0.607963500,0,1
0.607963583,0,0
0.607963667,0,1
0.607963917,0,0
0.607964083,0,1
0.607964250,0,0
0.607964417,0,1
0.607964500,0,0
0.607964583,0,1
0.607964667,0,0
0.607964750,0,1
0.607964833,0,0
0.607964917,0,1
0.607965000,0,0
0.607965167,0,1
0.607965250,0,0
0.607965333,0,1
0.607965417,0,0
0.607965500,0,1
0.607965583,0,0
0.607965667,0,1
0.607965833,0,0
0.607965917,0,1
0.607966000,0,0
0.607966083,0,1
0.607966167,0,0
0.607966417,0,1
0.607966500,0,0
0.607966583,0,1
0.607966667,0,0
0.607966833,0,1
0.607966917,0,0
0.607967000,0,1
0.607967167,0,0
0.607967250,0,1
0.607967333,0,0
0.607967417,0,1
0.607967500,0,0
0.607967583,0,1
0.607967667,0,0
0.607967833,0,1
0.607967917,0,0
0.607968000,0,1
0.607968083,0,0
0.607968167,0,1
0.607968333,0,0
0.607968500,0,1
0.607968583,0,0
0.607968667,0,1
0.607968833,0,0
0.607968917,0,1
0.607969000,0,0
0.607969167,0,1
0.607969333,0,0
0.607969500,0,1
0.607969667,0,0
0.607969833,0,1
0.607970000,0,0
0.607970083,0,1
0.607970167,0,0
0.607970333,0,1
0.607970500,0,0
0.607970583,0,1
0.607970667,0,0
0.607970833,0,1
0.607971000,0,0
0.607971083,0,1
0.607971167,0,0
0.607971250,0,1
0.607971333,0,0
0.607971500,0,1
0.607971583,0,0
0.607971750,0,1
0.607971917,0,0
0.607972000,0,1
0.607972167,0,0
0.607972250,0,1
0.607972333,0,0
0.607972500,0,1
0.607972667,0,0
0.607972750,0,1
0.607972833,0,0
0.607973000,0,1
0.607973083,0,0
0.607973167,0,1
0.607973250,0,0
0.607973333,0,1
0.607973500,0,0
0.607973583,0,1
0.607973667,0,0
0.607973833,0,1
0.607974000,0,0
0.607974167,0,1
0.607974250,0,0
0.607974333,0,1
0.607974500,0,0
0.607974583,0,1
0.607974667,0,0
0.607974750,0,1
0.607974833,0,0
0.607975000,0,1
0.607975167,0,0
0.607975333,0,1
0.607975417,0,0
0.607975500,0,1
0.607975583,0,0
0.607975667,0,1
0.607975833,0,0
0.607976000,0,1
0.607976083,0,0
0.607976167,0,1
0.607976333,0,0
0.607976500,0,1
0.607976583,0,0
0.607976667,0,1
0.607976833,0,0
0.607977083,0,1
0.607977167,0,0
0.607977417,0,1
0.607977500,0,0
0.607978500,0,1
0.607978583,0,0
0.607978750,0,1
0.607978833,0,0
0.607979500,0,1
0.607979583,0,0
0.607979750,0,1
0.607979833,0,0
0.607980167,0,1
0.607980250,0,0
0.607980417,0,1
0.607980500,0,0
0.607981000,0,1
0.607981083,0,0
0.607981250,0,1
0.607981333,0,0
0.607981500,0,1
0.607981667,0,0
0.607981833,0,1
0.607981917,0,0
0.607982083,0,1
0.607982167,0,0
0.607982417,0,1
0.607982500,0,0
0.607982667,0,1
0.607982833,0,0
0.607983000,0,1
